CloudTasksTaskGetOperator,1,class
CloudTasksTasksListOperator,1,class
CloudTasksTaskDeleteOperator,1,class
CloudTasksTaskRunOperator,1,class
airflow.providers.google.cloud.hooks.text_to_speech,1,module
CloudTextToSpeechSynthesizeOperator,1,class
target_bucket_name,5,param
target_filename,5,param
audio_content,1,none
cloud_storage_hook,3,none
airflow.providers.google.cloud.hooks.translate,2,"module, module"
CloudTranslateTextOperator,1,class
translation,6,none
CloudTranslateSpeechOperator,1,class
speech_to_text_hook,2,none
translate_hook,3,none
recognize_result,2,none
recognize_dict,5,none
transcript,2,none
airflow.providers.google.cloud.hooks.video_intelligence,1,module
CloudVideoIntelligenceDetectVideoLabelsOperator,1,class
LABEL_DETECTION,1,none
CloudVideoIntelligenceDetectVideoExplicitContentOperator,1,class
EXPLICIT_CONTENT_DETECTION,1,none
CloudVideoIntelligenceDetectVideoShotsOperator,1,class
SHOT_CHANGE_DETECTION,1,none
airflow.providers.google.cloud.hooks.vision,1,module
prepare_additional_parameters,3,"none, function"
merged_additional_parameters,8,none
pytz,2,imported
airflow.providers.google.cloud.hooks.workflows,2,"module, module"
airflow.providers.google.cloud.links.workflows,1,module
WorkflowsCreateWorkflowOperator,1,class
_workflow_id,2,function
WorkflowsUpdateWorkflowOperator,1,class
WorkflowsDeleteWorkflowOperator,1,class
WorkflowsListWorkflowsOperator,1,class
workflows_iter,2,none
w,2,none
WorkflowsGetWorkflowOperator,1,class
WorkflowsCreateExecutionOperator,1,class
WorkflowsCancelExecutionOperator,1,class
WorkflowsListExecutionsOperator,1,class
start_date_filter,4,param
execution_iter,2,none
WorkflowsGetExecutionOperator,1,class
google.cloud.aiplatform.models,2,"module, module"
google.cloud.aiplatform_v1.types.training_pipeline,2,"module, module"
airflow.providers.google.cloud.hooks.vertex_ai.auto_ml,1,module
airflow.providers.google.cloud.links.vertex_ai,7,"module, module, module, module, module, module, module"
AutoMLTrainingJobBaseOperator,6,class
training_pipeline_operation,4,none
airflow.providers.google.cloud.hooks.vertex_ai.batch_prediction_job,1,module
GetBatchPredictionJobOperator,1,class
google.cloud.aiplatform_v1.types.dataset,1,module
airflow.providers.google.cloud.hooks.vertex_ai.custom_job,1,module
CustomTrainingJobBaseOperator,4,class
custom_job_operation,2,none
airflow.providers.google.cloud.hooks.vertex_ai.dataset,1,module
dataset_obj,2,none
endpoint_service,2,imported
airflow.providers.google.cloud.hooks.vertex_ai.endpoint_service,1,module
DeployModelResponse,1,none
GetEndpointOperator,1,class
endpoint_obj,2,none
UpdateEndpointOperator,1,class
airflow.providers.google.cloud.hooks.vertex_ai.hyperparameter_tuning_job,1,module
airflow.providers.google.cloud.hooks.vertex_ai.model_service,1,module
model_resp,3,none
UploadModelResponse,1,none
DefaultCredentialsError,7,imported
SECRET_ID_PATTERN,4,none
_parse_version,4,"function, function"
CloudSecretManagerBackend,1,class
_is_valid_prefix_and_sep,2,"none, function"
is_valid_secret_name,3,"none, function"
BigQueryTableExistenceTrigger,3,"imported, class"
BigQueryTableExistenceSensor,2,class
table_uri,6,none
BigQueryTablePartitionExistenceSensor,1,class
BigQueryTableExistenceAsyncSensor,1,class
TransferState,11,imported
request_timeout,8,"param, param"
_normalize_state_list,2,"none, function"
gcp_cloud_conn_id,4,none
ready_state,2,none
ReplicationState,1,none
is_table_replicated,3,none
DataformWorkflowInvocationStateSensor,1,class
workflow_status,5,none
pipeline_status,7,none
pipeline_workflow,2,none
TaskState,5,class
STATE_UNSPECIFIED,1,none
ACTION_REQUIRED,1,none
task_status,4,none
google.cloud.dataproc_v1.types,1,module
DataprocJobSensor,1,class
start_sensor_time,3,none
_duration,2,function
CANCEL_PENDING,1,none
CANCEL_STARTED,1,none
ATTEMPT_FAILURE,1,none
GCSObjectExistenceSensor,1,class
google_cloud_conn_id,16,"param, param, param, param"
ts_function,2,function
GCSObjectUpdateSensor,1,class
ts_func,4,param
GCSObjectsWithPrefixExistenceSensor,1,class
_matches,4,none
get_time,5,function
GCSUploadSessionCompleteSensor,1,class
_get_gcs_hook,2,function
is_bucket_updated,2,function
PubSubPullSensor,1,class
_return_value,3,none
WorkflowExecutionSensor,1,class
airflow.providers.microsoft.azure.hooks.data_lake,5,"module, module, module, module, module"
AzureDataLakeHook,11,"imported, imported, class, imported, imported, imported"
airflow.providers.microsoft.azure.operators.adls,3,"module, module, module"
ADLSListOperator,5,"imported, class, imported"
ADLSToGCSOperator,1,class
src_adls,4,param
dest_gcs,18,"param, param, param"
azure_data_lake_conn_id,27,"param, keyword, keyword, param, param, keyword, param, keyword, param, keyword, param, keyword"
g_hook,3,none
dest_gcs_bucket,7,none
dest_gcs_prefix,2,none
dest_path,3,none
airflow.providers.microsoft.azure.hooks.fileshare,2,"module, module"
AzureFileShareHook,4,"imported, imported, class"
AzureFileShareToGCSOperator,1,class
share_name,36,"param, keyword, keyword, param, keyword, param, param, param, param, param, param, param, param, param, param, param, param"
directory_name,28,"param, keyword, keyword, param, param, param, param, param, param, param, param, param, param"
azure_fileshare_conn_id,6,"param, param"
_check_inputs,6,"function, function, function"
azure_fileshare_hook,3,none
list_files,2,"none, function"
dest_gcs_object_prefix,9,none
existing_files_prefixed,9,none
get_file_to_stream,3,"none, function"
dest_gcs_object,4,none
BigQueryToBigQueryOperator,1,class
BigQueryToGCSOperator,1,class
_prepare_configuration,2,function
airflow.providers.google.cloud.utils.bigquery_get_data,2,"module, module"
bigquery_get_data,5,"imported, imported, function"
BigQueryToMsSqlOperator,1,class
mssql_table,4,param
big_query_hook,6,"none, param"
mssql_hook,2,none
BigQueryToMySqlOperator,1,class
dataset_table,3,param
mysql_hook,2,none
airflow.providers.google.suite.hooks.calendar,1,module
GoogleCalendarHook,3,"imported, class"
GoogleCalendarToGCSOperator,1,class
calendar_id,10,"param, keyword, param, param"
i_cal_uid,7,"param, keyword, param"
max_attendees,9,"param, keyword, param, param"
private_extended_property,7,"param, keyword, param"
text_search_query,4,param
shared_extended_property,7,"param, keyword, param"
show_deleted,7,"param, keyword, param"
show_hidden_invitation,7,"param, keyword, param"
single_events,7,"param, keyword, param"
sync_token,7,"param, keyword, param"
time_max,7,"param, keyword, param"
time_min,7,"param, keyword, param"
time_zone,16,"param, keyword, param"
updated_min,7,"param, keyword, param"
_upload_data,4,"function, function"
dest_file_name,6,none
calendar_hook,2,none
get_events,2,"none, function"
gcs_path_to_file,4,none
decimal,7,"module, imported, module, module, module, module"
Decimal,11,"imported, imported, imported, imported, imported"
NewType,2,imported
UUID,2,imported
cassandra.util,1,module
OrderedMapSerializedKey,3,imported
SortedSet,3,imported
NotSetType,3,none
NOT_SET,3,none
CassandraToGCSOperator,3,class
cql,4,param
query_timeout,5,param
encode_uuid,4,param
CQL_TYPE_MAP,3,none
query_extra,3,none
_write_local_schema_file,4,"none, function, function"
_upload_to_gcs,6,"none, function, function"
counter,12,none
file_to_upload,31,"none, param, param"
_write_local_data_files,4,"none, function, function"
file_no,8,none
tmp_file_handle,21,none
row_dict,4,none
generate_data_dict,4,"none, function"
_fields,2,none
tell,4,none
tmp_schema_file_handle,6,none
column_types,1,none
generate_schema_dict,3,"none, function"
json_serialized_schema,2,none
schema_file_to_upload,4,none
convert_value,6,"none, function"
convert_array_types,2,"none, function"
convert_user_type,2,"none, function"
convert_tuple_type,2,"none, function"
convert_map_type,2,"none, function"
nested_value,2,none
converted_map,3,none
field_schema,6,none
get_bq_type,3,"none, function"
get_bq_mode,2,"none, function"
get_bq_fields,2,"none, function"
is_simple_type,4,"none, function"
is_array_type,4,"none, function"
is_record_type,5,"none, function"
subtypes,6,none
cassname,9,none
airflow.providers.facebook.ads.hooks.ads,1,module
FlushAction,9,class
EXPORT_ONCE,4,none
EXPORT_EVERY_ACCOUNT,4,none
upload_as_account,5,param
bulk_report,7,none
converted_rows_with_action,18,"none, keyword, keyword, keyword, param, param"
_generate_rows_with_action,3,"none, function"
_prepare_rows_for_upload,3,"none, function"
total_row_count,5,none
_decide_and_flush,2,"none, function"
type_check,2,param
total_data_count,4,none
once_action,4,none
_flush_rows,3,"none, function"
every_account_action,3,none
_transform_object_name_with_account_id,2,"none, function"
directory_parts,6,none
schema_object_bucket,6,param
max_id_key,6,param
external_table,4,param
select_command,3,none
max_id,2,none
WILDCARD,20,none
GCSToGCSOperator,1,class
last_modified_time,11,param
maximum_modified_time,11,param
source_object_required,4,param
exact_match,4,param
_copy_source_with_wildcard,2,"none, function"
_copy_source_without_wildcard,2,"none, function"
_ignore_existing_files,3,function
existing_objects,3,none
destination_objects,2,none
dest_object,2,none
_copy_single_object,13,"none, function, function, function, function"
source_obj,6,none
total_wildcards,15,none
prefix_,4,none
store_to_xcom_key,6,param
file_encoding,4,param
file_bytes,2,none
airflow.providers.sftp.hooks.sftp,5,"module, module, module, module, module"
SFTPHook,19,"imported, imported, imported, class, imported, imported"
GCSToSFTPOperator,1,class
sftp_dirs,1,none
sftp_hook,32,"none, param, param, function, param"
prefix_dirname,2,none
_resolve_destination_path,3,"none, function"
dir_path,2,none
airflow.providers.google.suite.hooks.drive,5,"module, module, module, module, module"
GoogleDriveHook,11,"imported, imported, class, imported, imported, imported"
drive_id,21,"param, keyword, param, keyword, param, keyword, param, param, keyword"
gdrive_hook,9,none
file_metadata,11,none
get_file_id,4,"none, function"
file_id,26,"keyword, keyword, param, param, param, keyword, keyword, keyword, param, param, param, keyword"
file_handle,12,"keyword, keyword, param, param, param, param, keyword"
LocalFilesystemToGCSOperator,1,class
filepaths,5,none
object_paths,3,none
object_path,2,none
airflow.providers.google.cloud.transfers.sql_to_gcs,6,"module, module, module, module, module, module"
BaseSQLToGCSOperator,13,"imported, imported, imported, imported, imported, class, imported"
MSSQLToGCSOperator,1,class
field_to_bigquery,9,"function, function, function, function, function, function, function"
convert_type,8,"function, function, function, function, function, function, function"
schema_type,11,"param, param, param, param, param, param, param"
MySQLdb.constants,1,module
MySQLToGCSOperator,1,class
DATE,1,none
TIME,1,none
ensure_utc,8,"param, param"
tz_query,6,none
field_type,21,"none, param, keyword"
field_mode,4,none
from_bytes,2,none
standard_b64encode,2,none
calendar,4,"imported, function"
oracledb,25,"imported, imported"
airflow.providers.oracle.hooks.oracle,4,"module, module, module, module"
OracleHook,11,"imported, imported, class, imported, imported"
OracleToGCSOperator,1,class
DB_TYPE_BINARY_DOUBLE,1,none
DB_TYPE_BINARY_FLOAT,1,none
DB_TYPE_BINARY_INTEGER,1,none
DB_TYPE_BOOLEAN,1,none
DB_TYPE_DATE,1,none
DB_TYPE_NUMBER,1,none
DB_TYPE_TIMESTAMP,1,none
DB_TYPE_TIMESTAMP_LTZ,1,none
DB_TYPE_TIMESTAMP_TZ,1,none
oracle_conn_id,23,"param, keyword, param, keyword, param, keyword, param, keyword, keyword, keyword"
oracle,2,none
timegm,2,none
timetuple,3,none
_PostgresServerSideCursorDecorator,2,class
initialized,14,none
postgres_conn_id,10,"param, keyword, param, keyword"
cursor_itersize,4,param
_unique_name,2,function
itersize,1,none
stringify_dict,6,"param, param, keyword, keyword"
iso_format_value,3,none
float_timestamp,1,none
formatted_time,4,none
time_delta,2,none
tm_hour,1,none
tm_min,1,none
tm_sec,1,none
prestodb.client,1,module
PrestoResult,2,imported
prestodb.dbapi,1,module
Cursor,3,"imported, imported"
PrestoCursor,3,alias
_PrestoToGCSPrestoCursorAdapter,3,class
peekone,4,"none, function, function"
clear_field_type,8,none
new_field_type,4,none
airflow.providers.amazon.aws.operators.s3_list,1,module
S3ToGCSOperator,1,class
object_prefix,6,none
file_object,2,none
salesforce,3,none
_set_destination_path,2,"none, function"
_set_bucket_name,8,"none, function, function, function, function"
base_path,7,"none, keyword"
get_tree_map,3,"none, function"
airflow.providers.google.suite.hooks.sheets,4,"module, module, module, module"
GSheetsHook,10,"imported, class, imported, imported, imported"
GoogleSheetsToGCSOperator,1,class
spreadsheet_id,38,"param, keyword, keyword, param, param, param, param, param, param, param, param, param, keyword, param, keyword, param, keyword"
sheet_filter,8,"param, keyword, param"
sheet_range,5,param
sheet_values,2,param
sheet,2,none
get_spreadsheet,3,"none, function"
sheet_hook,8,none
destination_array,4,none
sheet_titles,2,none
get_sheet_titles,2,"none, function"
get_values,2,"none, function"
range_,15,"keyword, param, param, param, param, keyword, keyword"
pyarrow,1,imported
pa,14,alias
pyarrow.parquet,1,imported
pq,2,alias
null_marker,7,param
upload_metadata,4,param
exclude_columns,7,param
total_files,3,none
file_meta,2,none
convert_types,4,function
col_type_dict,9,param
org_schema,2,none
schema_tuple,2,param
_get_col_type_dict,2,"none, function"
file_mime_type,5,none
_configure_csv_file,3,"none, function"
parquet_schema,8,"none, param"
_convert_parquet_schema,2,"none, function"
parquet_writer,7,none
_configure_parquet_file,3,"none, function"
row_pydic,2,none
from_pydict,1,none
write_table,1,none
ensure_ascii,2,"keyword, keyword"
fppos,2,none
SEEK_END,1,none
SEEK_SET,1,none
ParquetWriter,1,none
int64,2,none
float64,4,none
bool_,2,none
binary,1,none
date32,1,none
date64,1,none
bq_fields,2,none
bq_types,2,none
bq_field,3,none
pq_types,2,none
is_data_file,3,none
trino.client,1,module
TrinoResult,2,imported
trino.dbapi,1,module
TrinoCursor,3,alias
airflow.providers.trino.hooks.trino,4,"module, module, module, module"
TrinoHook,12,"imported, imported, class, imported, imported"
_TrinoToGCSTrinoCursorAdapter,3,class
TrinoToGCSOperator,1,class
trino_conn_id,22,"param, keyword, param, keyword, param, keyword, param, keyword"
trino,9,"none, imported"
AsyncIterator,9,"imported, imported"
aiohttp.client_exceptions,1,module
_job_conn,1,none
_get_async_hook,8,"none, function, function"
response_from_hook,19,none
first_record,2,none
first_job_response_from_hook,3,none
second_job_response_from_hook,4,none
first_query_results,2,none
second_query_results,2,none
first_records,3,none
second_records,3,none
first_job_row,4,none
second_job_row,4,none
_table_exists,2,"none, function"
gcp_hook,2,none
google.oauth2.service_account,2,"imported, imported"
impersonated_credentials,2,imported
google.auth.environment_vars,2,"module, module"
CREDENTIALS,9,"imported, imported"
LEGACY_PROJECT,2,imported
PROJECT,2,imported
AIRFLOW_CONN_GOOGLE_CLOUD_DEFAULT,2,none
_DEFAULT_SCOPES,2,none
build_gcp_conn,2,function
key_file_path,20,"param, param, param, keyword, param"
scopes_string,2,none
provide_gcp_credentials,2,function
key_file_dict,4,param
provide_gcp_connection,2,function
provide_gcp_conn_and_credentials,1,function
_CredentialProvider,2,class
key_secret_name,12,"param, keyword"
key_secret_project_id,8,"param, keyword"
target_principal,10,"param, keyword, keyword"
delegates,8,"param, keyword, keyword"
key_options,2,none
get_credentials_and_project,2,function
_get_credentials_using_key_path,2,"none, function"
_get_credentials_using_key_secret_name,2,"none, function"
_get_credentials_using_keyfile_dict,2,"none, function"
_get_credentials_using_adc,2,"none, function"
with_subject,1,none
source_credentials,1,keyword
target_scopes,1,keyword
_get_project_id_from_service_account_email,2,"none, function"
_log_debug,4,"none, function"
from_service_account_info,3,none
oauth2,4,none
from_service_account_file,2,none
adc_credentials,2,none
adc_project_id,2,none
secret_manager_client,3,none
secret_value,5,none
decoder,6,none
_log_info,2,"none, function"
_get_scopes,5,"function, imported, imported"
_get_target_principal_and_delegates,3,"function, imported"
GcpFieldSanitizerException,1,class
sanitize_specs,2,param
_sanitize_specs,2,none
_sanitize,4,function
remaining_field_spec,2,param
current_path,8,param
field_split,5,none
remaining_path,3,none
COMPOSITE_FIELD_TYPES,3,none
GcpValidationSpecificationException,7,class
_int_greater_than_zero,2,function
EXAMPLE_VALIDATION_SPECIFICATION,1,none
validation_specs,2,param
_validation_specs,5,none
_api_version,5,none
_get_field_name_with_parent,3,function
_sanity_checks,2,function
children_validation_specs,16,"param, param, param, keyword"
full_field_path,32,"param, param, param, param, param, keyword"
_validate_regexp,2,function
_validate_is_empty,2,function
_validate_dict,2,function
child_validation_spec,5,none
_validate_field,4,"none, function"
validation_spec,21,"keyword, keyword, param, keyword"
dictionary_to_validate,9,"keyword, param, keyword, param, keyword"
all_dict_keys,2,none
_validate_union,2,function
field_found,4,none
found_field_name,3,none
new_field_found,3,none
force_optional,3,"keyword, param"
required_api_version,4,none
body_to_validate,4,param
all_field_names,3,none
all_union_fields,2,none
union_field,2,none
nested_union_spec,4,none
model_uri,2,param
metric_fn,8,"none, param"
metric_keys,8,"none, param"
metric_fn_encoded,3,none
apply_validate_fn,2,function
apache_beam,1,imported
beam,11,alias
JsonCoder,3,class
MakeSummary,2,function
pcoll,2,param
Map,3,none
tup,6,"param, param"
CombineGlobally,1,none
TupleCombineFn,1,none
combiners,1,none
ptransform_fn,1,none
argv,3,param
known_args,5,none
pipeline_args,2,none
parse_known_args,1,none
Pipeline,1,none
PipelineOptions,1,none
prediction_result_pattern,2,none
prediction_summary_path,2,none
ReadFromText,1,none
coder,2,"keyword, keyword"
WriteToText,1,none
shard_name_template,1,keyword
google.cloud.secretmanager_v1,1,module
SecretManagerServiceClient,3,imported
secret_version_path,1,none
access_secret_version,1,none
google.api_core.gapic_v1.client_info,2,"module, module"
ClientInfo,4,"imported, imported"
client_library_version,1,keyword
google.auth.transport.requests,2,"imported, module"
google.oauth2.id_token,1,imported
flask_request,2,alias
AuthorizedSession,2,imported
google.oauth2,3,"module, imported, module"
_GOOGLE_ISSUERS,2,none
AUDIENCE,3,none
create_client_session,1,function
service_account_path,3,none
id_token_credentials,3,none
IDTokenCredentials,3,none
_get_id_token_from_request,2,function
authorization_header,3,none
authorization_header_parts,4,none
id_token,14,"none, param, param, param"
_verify_id_token,2,function
id_info,4,none
verify_token,3,"none, function"
_lookup_user,2,function
user_email,2,param
_set_current_user,2,function
_update_request_context_with_user,1,none
lm,8,none
userid,6,"none, param"
google_auth_httplib2,3,imported
asgiref.sync,1,module
sync_to_async,3,imported
Forbidden,2,imported
ResourceExhausted,2,imported
TooManyRequests,2,imported
_cloud_sdk,4,"imported, imported"
compute_engine,4,"imported, imported"
CLOUD_SDK_CONFIG_DIR,2,imported
RefreshError,2,imported
_http_client,4,"imported, imported"
googleapiclient,3,"module, module, module"
discovery,2,imported
googleapiclient.http,3,"module, module, module"
MediaIoBaseDownload,3,imported
build_http,2,imported
set_user_agent,2,imported
INVALID_KEYS,2,none
INVALID_REASONS,2,none
is_soft_quota_exception,2,function
is_operation_in_progress_exception,2,function
retry_if_temporary_quota,2,class
retry_if_operation_in_progress,2,class
BS3PasswordFieldWidget,22,"imported, imported, imported, imported, imported, imported, imported, imported"
wtforms.validators,4,"module, module, module, module"
NumberRange,3,imported
_cached_credentials,4,none
_cached_project_id,3,none
keyfile_dict_json,3,none
overridden_project_id,3,none
_get_access_token,2,function
auth_req,2,none
oauth2_client,2,none
tokeninfo,1,none
AuthorizedHttp,2,none
long_f,6,none
field_value,9,"none, param"
scope_value,2,none
provide_gcp_credential_file,1,function
provide_gcp_credential_file_as_context,4,"none, function"
get_application_default_credentials_path,2,none
gcloud_config_tmp,2,none
creds_file,2,none
creds_content,5,none
download_content_from_request,3,function
downloader,4,none
next_chunk,2,none
_hook_kwargs,2,none
_sync_hook,4,none
get_sync_hook,2,function
sync_hook,2,none
serviceName,1,keyword
google_api_conn_client,25,"none, param, param, param, param"
_call_api_request,2,"none, function"
api_endpoint_parts,5,"none, param"
google_api_endpoint_instance,8,"none, param"
_build_api_request,2,"none, function"
api_sub_functions,7,"keyword, param, param"
api_endpoint_params,3,"keyword, param"
_paginate_api,2,"none, function"
sub_function,7,none
api_responses,3,none
_build_next_api_request,2,"none, function"
api_endpoint_instance,2,param
GCS_STORAGE_LINK,2,none
GCS_FILE_DETAILS_LINK,2,none
google_auth_credentials,7,alias
environment_vars,3,imported
google.auth._default,1,module
_AUTHORIZED_USER_TYPE,2,imported
_HELP_MESSAGE,2,imported
_SERVICE_ACCOUNT_TYPE,2,imported
_VALID_TYPES,2,imported
oauth2_credentials,3,alias
IDTokenCredentialsAdapter,2,class
expired,2,function
_load_credentials_from_file,3,function
credential_type,4,none
current_credentials,11,none
from_authorized_user_info,1,none
_get_explicit_environ_credentials,2,function
explicit_file,2,none
_get_gcloud_sdk_credentials,2,function
credentials_filename,3,none
_get_gce_credentials,2,function
google.auth.compute_engine,1,module
_metadata,2,imported
ping,1,none
use_metadata_identity_endpoint,1,keyword
checkers,2,none
build_from_document,2,imported
CloudFirestoreHook,3,"class, imported"
non_authorized_conn,2,none
_rootDesc,1,none
export_documents,2,function
exportDocuments,1,none
airflow.providers.google.firebase.hooks.firestore,1,module
CloudFirestoreExportDatabaseOperator,1,class
plyvel,4,"imported, module"
DB,4,imported
DB_NOT_INITIALIZED_BEFORE,5,none
LevelDBHookException,2,class
LevelDBHook,3,"class, imported"
leveldb_conn_id,9,"param, param, keyword"
create_if_missing,8,"param, keyword, param, keyword"
write_batch,3,"none, function"
airflow.providers.google.leveldb.hooks.leveldb,1,module
LevelDBOperator,1,class
create_db_extra_options,4,param
leveldb_hook,4,none
str_value,2,none
airflow.providers.google.marketing_platform.hooks.display_video,3,"module, module, module"
GoogleDisplayVideo360Hook,15,"imported, class, imported, imported"
airflow.providers.google.marketing_platform.operators.display_video,1,module
GoogleDisplayVideo360CreateReportOperator,3,"imported, class"
GoogleDisplayVideo360CreateSDFDownloadTaskOperator,3,"imported, class"
GoogleDisplayVideo360DeleteReportOperator,3,"imported, class"
GoogleDisplayVideo360DownloadLineItemsOperator,3,"imported, class"
GoogleDisplayVideo360DownloadReportOperator,3,"imported, class"
GoogleDisplayVideo360RunReportOperator,3,"imported, class"
GoogleDisplayVideo360SDFtoGCSOperator,3,"imported, class"
GoogleDisplayVideo360UploadLineItemsOperator,3,"imported, class"
airflow.providers.google.marketing_platform.sensors.display_video,1,module
GoogleDisplayVideo360GetSDFDownloadOperationSensor,3,"imported, class"
GoogleDisplayVideo360ReportSensor,3,"imported, class"
ADVERTISER_ID,3,none
PATH_TO_UPLOAD_FILE,2,none
PATH_TO_SAVED_FILE,1,none
BUCKET_FILE_LOCATION,3,none
SDF_VERSION,2,none
BQ_DATA_SET,3,none
GMP_PARTNER_ID,2,none
ENTITY_TYPE,2,none
ERF_SOURCE_OBJECT,2,none
erf_uri,2,"none, function"
REPORT,2,none
CREATE_SDF_DOWNLOAD_TASK_BODY_REQUEST,2,none
DOWNLOAD_LINE_ITEMS_REQUEST,2,none
create_report,2,none
report_id,110,"none, keyword, keyword, keyword, keyword, param, param, param, param, param, param, param, param, param, keyword, keyword, param, keyword, keyword, param, keyword, param, param, param, param, keyword, keyword, keyword, param, param, param, keyword"
run_report,4,"none, function"
wait_for_report,2,none
get_report,5,"none, function"
report_name,42,"keyword, param, param, param, param, param"
delete_report,5,"none, function"
upload_erf_to_bq,1,none
download_line_items,3,"none, function"
request_body,11,"keyword, param, param, keyword, keyword"
upload_line_items,3,"none, function"
create_sdf_download_task,2,none
save_sdf_in_gcs,3,none
upload_sdf_to_big_query,1,none
MediaFileUpload,4,"imported, imported"
GoogleAnalyticsHook,7,"class, imported"
list_args,8,param
management,6,none
get_ad_words_link,2,function
web_property_id,33,"param, param, param, param, param, param, keyword, param, keyword, param, param, keyword"
web_property_ad_words_link_id,7,"param, param, keyword"
ad_words_link,2,none
webPropertyAdWordsLinks,2,none
accountId,3,"keyword, keyword, keyword"
webPropertyId,3,"keyword, keyword, keyword"
webPropertyAdWordsLinkId,1,keyword
list_ad_words_links,2,function
ads_links,2,none
custom_data_source_id,19,"param, param, param, param, param, keyword"
resumable_upload,6,"param, param"
media,7,none
mimetype,6,"keyword, keyword, keyword, keyword, keyword, keyword"
resumable,9,"keyword, param, keyword, param, keyword"
uploadData,1,none
uploads,7,none
customDataSourceId,2,"keyword, keyword"
media_body,2,"keyword, keyword"
delete_upload_data,2,function
delete_request_body,4,param
deleteUploadData,1,none
list_uploads,2,function
GoogleCampaignManagerHook,10,"class, imported, imported"
profile_id,61,"param, param, param, param, param, param, param, param, param, param, param, keyword, keyword, keyword, param, keyword, keyword, param, keyword, param, keyword, param, keyword, param, keyword, keyword, param"
reports,19,none
profileId,10,"keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword"
reportId,8,"keyword, keyword, keyword, keyword, keyword, keyword, keyword, keyword"
insert_report,4,"function, function"
list_reports,2,function
sort_field,2,param
sort_order,2,param
maxResults,2,"keyword, keyword"
sortField,1,keyword
sortOrder,1,keyword
patch_report,1,function
update_report,1,function
fileId,3,"keyword, keyword, keyword"
get_report_file,2,function
get_media,2,none
HttpRequest,3,"none, imported"
_conversions_batch_request,3,function
encryption_entity_type,18,"param, param, keyword, param, keyword, param, keyword, param, keyword"
encryption_entity_id,18,"param, param, keyword, param, keyword, param, keyword, param, keyword"
encryption_source,18,"param, param, keyword, param, keyword, param, keyword, param, keyword"
conversions_batch_insert,2,function
max_failed_inserts,7,"param, param, keyword"
batchinsert,1,none
errored_conversions,6,none
conversions_batch_update,2,function
max_failed_updates,7,"param, param, keyword"
batchupdate,1,none
get_conn_to_display_video,4,function
partner_id,2,param
create_query,2,function
createquery,1,none
delete_query,2,function
query_id,19,"param, param, param, keyword, keyword, keyword, keyword"
deletequery,1,none
queryId,3,"keyword, keyword, keyword"
getquery,1,none
list_queries,2,function
listqueries,1,none
runquery,1,none
line_items,5,"param, keyword"
uploadlineitems,1,none
lineitems,2,none
downloadlineitems,1,none
create_sdf_download_operation,2,function
sdfdownloadtasks,2,none
get_sdf_download_operation,3,function
download_media,3,function
resourceName,1,keyword
GoogleSearchAdsHook,6,"class, imported, imported"
get_file,7,"function, function, function, function"
report_fragment,3,"param, keyword"
getFile,1,none
reportFragment,1,keyword
airflow.providers.google.marketing_platform.hooks.analytics,1,module
GoogleAnalyticsListAccountsOperator,1,class
GoogleAnalyticsGetAdsLinkOperator,1,class
GoogleAnalyticsRetrieveAdsLinksListOperator,1,class
GoogleAnalyticsDataImportUploadOperator,1,class
storage_name_object,12,"param, param"
ga_hook,5,none
GoogleAnalyticsDeletePreviousDataUploadsOperator,1,class
cids,2,none
GoogleAnalyticsModifyFileHeadersDataImportOperator,1,class
custom_dimension_header_mapping,8,"param, param, keyword"
_modify_column_headers,2,function
tmp_file_location,5,"param, keyword"
check_header_file,2,none
has_header,3,none
Sniffer,1,none
read_file,5,"none, function"
new_headers,3,none
new_header,2,none
all_data,3,none
readlines,7,none
final_headers,2,none
write_file,2,none
writelines,1,none
airflow.providers.google.marketing_platform.hooks.campaign_manager,2,"module, module"
GoogleCampaignManagerDeleteReportOperator,1,class
reports_with_name,2,none
GoogleCampaignManagerDownloadReportOperator,1,class
_resolve_file_name,6,"function, function, function"
download_finished,3,none
GoogleCampaignManagerInsertReportOperator,1,class
GoogleCampaignManagerRunReportOperator,1,class
GoogleCampaignManagerBatchInsertConversionsOperator,1,class
GoogleCampaignManagerBatchUpdateConversionsOperator,1,class
urllib.request,1,imported
reports_ids_to_delete,3,none
file_url,3,none
urlopen,1,none
urllib,1,none
operation_state,2,none
airflow.providers.google.marketing_platform.hooks.search_ads,2,"module, module"
GoogleSearchAdsInsertReportOperator,1,class
GoogleSearchAdsDownloadReportOperator,1,class
_handle_report_fragment,2,function
fragment_records,3,none
fragments_count,2,none
byte_content,3,none
GoogleCampaignManagerReportSensor,1,class
GoogleSearchAdsReportSensor,1,class
airflow.providers.google.suite.transfers.local_to_drive,1,module
LocalFilesystemToGoogleDriveOperator,4,"imported, class"
SINGLE_FILE_LOCAL_PATHS,2,none
MULTIPLE_FILES_LOCAL_PATHS,2,none
DRIVE_FOLDER,3,none
upload_single_file,2,none
local_paths,7,"keyword, keyword, param"
drive_folder,6,"keyword, keyword, param"
upload_multiple_files,2,none
calendarId,2,"keyword, keyword"
iCalUID,1,keyword
maxAttendees,2,"keyword, keyword"
privateExtendedProperty,1,keyword
sharedExtendedProperty,1,keyword
showDeleted,1,keyword
showHiddenInvitations,1,keyword
singleEvents,1,keyword
